Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
SC Heerenveen,Kik Pierie,18,CB,Ajax Amsterdam,€5.00m,Out,eredivisie,2019
SC Heerenveen,Ben Rienstra,29,CM,Kayserispor,€500k,Out,eredivisie,2019
SC Heerenveen,Nemanja Mihajlovic,23,LW,Arka Gdynia,€450k,Out,eredivisie,2019
SC Heerenveen,Morten Thorsby,23,CM,UC Sampdoria,free transfer,Out,eredivisie,2019
SC Heerenveen,Vanja Drkusic,19,CB,Rende Calcio 1968,free transfer,Out,eredivisie,2019
SC Heerenveen,Jan Bekkema,23,GK,SV Straelen,free transfer,Out,eredivisie,2019
SC Heerenveen,Doke Schmidt,27,RB,SC Cambuur Leeuwarden,free transfer,Out,eredivisie,2019
SC Heerenveen,Pelle van Amersfoort,23,AM,Cracovia,free transfer,Out,eredivisie,2019
SC Heerenveen,Jizz Hornkamp,21,CF,FC Den Bosch,?,Out,eredivisie,2019
SC Heerenveen,Andreas Skovgaard,22,CB,Örebro SK,loan transfer,Out,eredivisie,2019
SC Heerenveen,Emil Frederiksen,19,RW,SönderjyskE,loan transfer,Out,eredivisie,2019
SC Heerenveen,Stijn Schaars,35,DM,   Retired,-,Out,eredivisie,2019
SC Heerenveen,Yuki Kobayashi,27,CM,Without Club,-,Out,eredivisie,2019
SC Heerenveen,Anders Dreyer,21,RW,Brighton & Hove Albion,"End of loan Jan 5, 2020",Out,eredivisie,2019
SC Heerenveen,Dennis Johnsen,21,LW,Ajax Amsterdam U21,"End of loan Jun 30, 2019",Out,eredivisie,2019
SC Heerenveen,Sam Lammers,22,CF,PSV Eindhoven,"End of loan Jun 30, 2019",Out,eredivisie,2019
Heracles Almelo,Orestis Kiomourtzoglou,21,DM,SpVgg Unterhaching,€150k,In,eredivisie,2019
Heracles Almelo,Delano Burgzorg,21,LW,Spezia Calcio,Loan fee: €24k,In,eredivisie,2019
Heracles Almelo,Mohamed Amissi,19,LW,NAC Breda U19,free transfer,In,eredivisie,2019
Heracles Almelo,Lucas Schoofs,22,CM,KAA Gent,free transfer,In,eredivisie,2019
Heracles Almelo,Adrián Szőke,21,CF,1.FC Köln II,free transfer,In,eredivisie,2019
Heracles Almelo,Jeremy Cijntje,21,LW,FC Dordrecht,?,In,eredivisie,2019
Heracles Almelo,Giacomo Quagliata,19,LB,FC Pro Vercelli 1892,?,In,eredivisie,2019
Heracles Almelo,Cyriel Dessers,24,CF,FC Utrecht,?,In,eredivisie,2019
Heracles Almelo,Teun Bijleveld,21,LB,Ajax Amsterdam U21,?,In,eredivisie,2019
Heracles Almelo,Navajo Bakboord,20,RB,Ajax Amsterdam U21,?,In,eredivisie,2019
Heracles Almelo,Mauro Júnior,20,LB,PSV Eindhoven,loan transfer,In,eredivisie,2019
Heracles Almelo,Lennart Czyborra,20,LB,Atalanta BC,€4.60m,Out,eredivisie,2019
Heracles Almelo,Brandley Kuwas,26,RW,Al-Nasr SC (UAE),€2.50m,Out,eredivisie,2019
Heracles Almelo,Adrián Dalmau,25,CF,FC Utrecht,€700k,Out,eredivisie,2019
Heracles Almelo,Kristoffer Peterson,24,LW,Swansea City,€550k,Out,eredivisie,2019
Heracles Almelo,Lerin Duarte,28,CM,Aris Thessaloniki,free transfer,Out,eredivisie,2019
Heracles Almelo,Wout Droste,30,RB,Go Ahead Eagles,free transfer,Out,eredivisie,2019
Heracles Almelo,Bart van Hintum,32,CB,FC Groningen,free transfer,Out,eredivisie,2019
Heracles Almelo,Vincent Vermeij,24,CF,MSV Duisburg,free transfer,Out,eredivisie,2019
Heracles Almelo,Tim van de Berg,21,CB,DHSC Utrecht,free transfer,Out,eredivisie,2019
Heracles Almelo,Zeki Erkilinc,21,LW,FC Dordrecht,free transfer,Out,eredivisie,2019
Heracles Almelo,Yoëll van Nieff,26,DM,Puskás Akadémia FC,?,Out,eredivisie,2019
PEC Zwolle,Xavier Mous,23,GK,SC Cambuur Leeuwarden,€600k,In,eredivisie,2019
PEC Zwolle,Sam Kersten,21,CB,FC Den Bosch,€400k,In,eredivisie,2019
PEC Zwolle,Kenneth Paal,22,LB,PSV Eindhoven,€350k,In,eredivisie,2019
PEC Zwolle,Etiënne Reijnen,32,CB,Maccabi Haifa,free transfer,In,eredivisie,2019
PEC Zwolle,Mustafa Saymak,26,CM,Caykur Rizespor,free transfer,In,eredivisie,2019
PEC Zwolle,Sai van Wermeskerken,25,RB,SC Cambuur Leeuwarden,free transfer,In,eredivisie,2019
PEC Zwolle,Reza Ghoochannejhad,31,CF,APOEL Nicosia,free transfer,In,eredivisie,2019
PEC Zwolle,Iliass Bel Hassani,26,AM,AZ Alkmaar,?,In,eredivisie,2019
PEC Zwolle,Dennis Johnsen,21,LW,Ajax Amsterdam U21,loan transfer,In,eredivisie,2019
PEC Zwolle,Thomas Bruns,27,CM,Vitesse Arnhem,loan transfer,In,eredivisie,2019
PEC Zwolle,Michael Zetterer,23,GK,SV Werder Bremen,loan transfer,In,eredivisie,2019
PEC Zwolle,Rico Strieder,27,DM,FC Utrecht,loan transfer,In,eredivisie,2019
PEC Zwolle,Younes Namli,25,AM,FK Krasnodar,€2.00m,Out,eredivisie,2019
PEC Zwolle,Kingsley Ehizibue,24,RB,1.FC Köln,€2.00m,Out,eredivisie,2019
PEC Zwolle,Sepp van den Berg,17,CB,Liverpool FC,€1.90m,Out,eredivisie,2019
PEC Zwolle,Ruben Ligeon,27,RB,AS Trencin,free transfer,Out,eredivisie,2019
PEC Zwolle,Dico Koppers,27,LB,Almere City FC,free transfer,Out,eredivisie,2019
PEC Zwolle,Mickey van der Hart,25,GK,Lech Poznan,free transfer,Out,eredivisie,2019
PEC Zwolle,Anass Achahbar,25,AM,FC Dordrecht,free transfer,Out,eredivisie,2019
PEC Zwolle,Darryl Lachman,30,CB,Hapoel Raanana,free transfer,Out,eredivisie,2019
PEC Zwolle,Iliass Bel Hassani,27,AM,Al-Wakrah SC,?,Out,eredivisie,2019
PEC Zwolle,Stanley Elbers,27,RW,RKC Waalwijk,loan transfer,Out,eredivisie,2019
PEC Zwolle,Clint Leemans,23,CM,RKC Waalwijk,loan transfer,Out,eredivisie,2019
PEC Zwolle,Zian Flemming,21,AM,NEC Nijmegen,loan transfer,Out,eredivisie,2019
PEC Zwolle,Diederik Boer,38,GK,   Retired,-,Out,eredivisie,2019
PEC Zwolle,Kenneth Paal,22,LB,PSV Eindhoven,"End of loan Jun 30, 2019",Out,eredivisie,2019
PEC Zwolle,Thomas Bruns,28,CM,Vitesse Arnhem,"End of loan Jan 29, 2020",Out,eredivisie,2019
PEC Zwolle,Dean Bouzanis,28,GK,Melbourne City FC,"End of loan Jun 30, 2019",Out,eredivisie,2019
PEC Zwolle,Ouasim Bouy,26,DM,Leeds United,"End of loan Jun 30, 2019",Out,eredivisie,2019
PEC Zwolle,Denis Genreau,20,AM,Melbourne City FC,"End of loan Jun 30, 2019",Out,eredivisie,2019
PSV Eindhoven,Bruma,24,LW,RB Leipzig,€12.00m,In,eredivisie,2019
PSV Eindhoven,Timo Baumgartl,23,CB,VfB Stuttgart,€12.00m,In,eredivisie,2019
PSV Eindhoven,Ritsu Doan,21,RW,FC Groningen,€7.50m,In,eredivisie,2019
PSV Eindhoven,Olivier Boscagli,21,CB,OGC Nice,€2.00m,In,eredivisie,2019
PSV Eindhoven,Konstantinos Mitroglou,31,CF,Galatasaray,Loan fee: €1.25m,In,eredivisie,2019
PSV Eindhoven,Ricardo Rodríguez,27,CB,AC Milan,Loan fee: €250k,In,eredivisie,2019
PSV Eindhoven,Robbin Ruiter,32,GK,Sunderland AFC,free transfer,In,eredivisie,2019
PSV Eindhoven,Toni Lato,21,LB,Valencia CF,loan transfer,In,eredivisie,2019
PSV Eindhoven,Ibrahim Afellay,33,AM,Without Club,-,In,eredivisie,2019
PSV Eindhoven,Hirving Lozano,24,RW,SSC Napoli,€45.00m,Out,eredivisie,2019
PSV Eindhoven,Steven Bergwijn,22,LW,Tottenham Hotspur,€30.00m,Out,eredivisie,2019
PSV Eindhoven,Luuk de Jong,28,CF,Sevilla FC,€12.50m,Out,eredivisie,2019
PSV Eindhoven,Angeliño,22,LB,Manchester City,€12.00m,Out,eredivisie,2019
PSV Eindhoven,Gastón Pereiro,24,AM,Cagliari Calcio,€4.60m,Out,eredivisie,2019
PSV Eindhoven,Aziz Behich,28,LB,Basaksehir FK,€1.00m,Out,eredivisie,2019
PSV Eindhoven,Kenneth Paal,22,LB,PEC Zwolle,€350k,Out,eredivisie,2019
PSV Eindhoven,Eloy Room,30,GK,Columbus Crew SC,free transfer,Out,eredivisie,2019
PSV Eindhoven,Trent Sainsbury,27,CB,Maccabi Haifa,free transfer,Out,eredivisie,2019
PSV Eindhoven,Maximiliano Romero,20,CF,CA Vélez Sarsfield,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Bart Ramselaar,23,AM,FC Utrecht,?,Out,eredivisie,2019
PSV Eindhoven,Mauro Júnior,20,LB,Heracles Almelo,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Luuk Koopmans,25,GK,ADO Den Haag,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Dante Rigo,20,DM,Sparta Rotterdam,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Armando Obispo,20,CB,Vitesse Arnhem,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Derrick Luckassen,24,CB,RSC Anderlecht,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Jeroen Zoet,29,GK,FC Utrecht,loan transfer,Out,eredivisie,2019
PSV Eindhoven,Toni Lato,22,LB,Valencia CF,"End of loan Jan 1, 2020",Out,eredivisie,2019
RKC Waalwijk,Richard van der Venne,27,AM,Go Ahead Eagles,€100k,In,eredivisie,2019
RKC Waalwijk,Mike Grim,22,GK,VV IJsselmeervogels,free transfer,In,eredivisie,2019
RKC Waalwijk,Lars Nieuwpoort,24,CB,De Graafschap Doetinchem,free transfer,In,eredivisie,2019
RKC Waalwijk,Nando Nöstlinger,21,CM,Royal Antwerp FC U21,free transfer,In,eredivisie,2019
RKC Waalwijk,Dean van der Sluys,23,LB,TOP Oss,free transfer,In,eredivisie,2019
RKC Waalwijk,Lennerd Daneels,21,LW,PSV Eindhoven U21,free transfer,In,eredivisie,2019
RKC Waalwijk,Emil Hansson,21,LW,Hannover 96,loan transfer,In,eredivisie,2019
RKC Waalwijk,Stefan Velkov,23,CB,FC Den Bosch,loan transfer,In,eredivisie,2019
RKC Waalwijk,Dylan Vente,20,CF,Feyenoord Rotterdam,loan transfer,In,eredivisie,2019
RKC Waalwijk,Tijjani Reijnders,21,CM,AZ Alkmaar,loan transfer,In,eredivisie,2019
RKC Waalwijk,Clint Leemans,23,CM,PEC Zwolle,loan transfer,In,eredivisie,2019
RKC Waalwijk,Stanley Elbers,27,RW,PEC Zwolle,loan transfer,In,eredivisie,2019
RKC Waalwijk,Hannes Delcroix,20,CB,RSC Anderlecht,loan transfer,In,eredivisie,2019
RKC Waalwijk,Fabian Sporkslede,26,RB,Without Club,-,In,eredivisie,2019
RKC Waalwijk,Stijn Spierings,23,DM,Levski Sofia,€500k,Out,eredivisie,2019
RKC Waalwijk,Darren Maatsen,29,RW,Stabæk Fotball,free transfer,Out,eredivisie,2019
RKC Waalwijk,Dean van der Sluys,24,LB,TOP Oss,free transfer,Out,eredivisie,2019
RKC Waalwijk,Jordy Zielschot,24,GK,VV SteDoCo,free transfer,Out,eredivisie,2019
RKC Waalwijk,Kevin Vermeulen,29,AM,FC Dordrecht,free transfer,Out,eredivisie,2019
RKC Waalwijk,Roland Bergkamp,28,CF,VV Katwijk,free transfer,Out,eredivisie,2019
RKC Waalwijk,Gigli Ndefe,25,RB,MFK Karvina,free transfer,Out,eredivisie,2019
RKC Waalwijk,Dylan Seys,23,RW,Without Club,-,Out,eredivisie,2019
RKC Waalwijk,Noël de Graauw,22,AM,Without Club,-,Out,eredivisie,2019
RKC Waalwijk,Emil Hansson,21,LW,Feyenoord Rotterdam,"End of loan Jun 30, 2019",Out,eredivisie,2019
RKC Waalwijk,Ezra Walian,21,LW,Almere City FC,"End of loan Jun 30, 2019",Out,eredivisie,2019
Sparta Rotterdam,Abdallah Aberkane,19,RB,Ajax Amsterdam U19,free transfer,In,eredivisie,2019
Sparta Rotterdam,Jurgen Mattheij,26,CB,Excelsior Rotterdam,free transfer,In,eredivisie,2019
Sparta Rotterdam,Denzel James,24,LW,VV Noordwijk,free transfer,In,eredivisie,2019
Sparta Rotterdam,Ariel Harush,31,GK,Hapoel Beer Sheva,loan transfer,In,eredivisie,2019
Sparta Rotterdam,Laros Duarte,22,DM,PSV Eindhoven U21,?,In,eredivisie,2019
Sparta Rotterdam,Mica Pinto,26,LB,Fortuna Sittard,?,In,eredivisie,2019
Sparta Rotterdam,Jeffry Fortes,30,RB,Excelsior Rotterdam,?,In,eredivisie,2019
Sparta Rotterdam,Bryan Smeets,26,AM,TOP Oss,?,In,eredivisie,2019
Sparta Rotterdam,Dante Rigo,20,DM,PSV Eindhoven,loan transfer,In,eredivisie,2019
Sparta Rotterdam,Joël Piroe,20,CF,PSV Eindhoven U21,loan transfer,In,eredivisie,2019
Sparta Rotterdam,Patrick Joosten,23,LW,FC Utrecht,loan transfer,In,eredivisie,2019
Sparta Rotterdam,Khalid Karami,29,RM,Vitesse Arnhem,loan transfer,In,eredivisie,2019
Sparta Rotterdam,Halil Dervisoglu,20,CF,Brentford FC,€3.00m,Out,eredivisie,2019
Sparta Rotterdam,Lars Veldwijk,28,CF,Jeonbuk Hyundai Motors,€300k,Out,eredivisie,2019
Sparta Rotterdam,Abdallah Aberkane,19,RB,Excelsior Rotterdam,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Denzel James,25,LW,VV Noordwijk,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Dries Wuytens,28,CB,Sekzia Ness Ziona,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Janne Saksela,26,RB,Ilves Tampere,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Royston Drenthe,32,LW,Kozakken Boys,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Gregor Breinburg,27,CM,De Graafschap Doetinchem,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Édouard Duplan,36,LW,RKVV Westlandia,free transfer,Out,eredivisie,2019
Sparta Rotterdam,Elayis Tavsan,18,RW,SC Telstar,loan transfer,Out,eredivisie,2019
Sparta Rotterdam,Giliano Wijnaldum,26,LB,Without Club,-,Out,eredivisie,2019
Sparta Rotterdam,Roy Kortsmit,26,GK,Without Club,-,Out,eredivisie,2019
Sparta Rotterdam,Fankaty Dabo,23,RB,Chelsea FC U23,"End of loan Jun 30, 2019",Out,eredivisie,2019
Sparta Rotterdam,Laros Duarte,22,DM,PSV Eindhoven U21,"End of loan Jun 30, 2019",Out,eredivisie,2019
Twente Enschede FC,Emil Berggreen,26,CF,1.FSV Mainz 05,free transfer,In,eredivisie,2019
Twente Enschede FC,Lindon Selahi,20,CM,Standard Liège,free transfer,In,eredivisie,2019
Twente Enschede FC,Paul Verhaegh,35,RB,VfL Wolfsburg,free transfer,In,eredivisie,2019
Twente Enschede FC,Julio Pleguezuelo,22,CB,Arsenal FC U23,free transfer,In,eredivisie,2019
Twente Enschede FC,Queensy Menig,24,LW,FC Nantes B,free transfer,In,eredivisie,2019
Twente Enschede FC,Joel Latibeaudiere,19,CB,Manchester City U23,loan transfer,In,eredivisie,2019
Twente Enschede FC,José Matos,24,LB,Cádiz CF,loan transfer,In,eredivisie,2019
Twente Enschede FC,Giorgi Aburjania,24,CM,Sevilla FC,loan transfer,In,eredivisie,2019
Twente Enschede FC,Keito Nakamura,18,LW,Gamba Osaka,loan transfer,In,eredivisie,2019
Twente Enschede FC,Calvin Verdonk,22,LB,Feyenoord Rotterdam,loan transfer,In,eredivisie,2019
Twente Enschede FC,Uri Busquets,20,DM,FC Barcelona B,loan transfer,In,eredivisie,2019
Twente Enschede FC,Giovanni Troupée,21,RB,FC Utrecht,loan transfer,In,eredivisie,2019
Twente Enschede FC,Noa Lang,20,LW,Ajax Amsterdam,loan transfer,In,eredivisie,2019
Twente Enschede FC,Alexander Laukart,20,AM,FC Den Bosch,free transfer,Out,eredivisie,2019
Twente Enschede FC,Jeroen van der Lely,23,RB,Vendsyssel FF,free transfer,Out,eredivisie,2019
Twente Enschede FC,Jelle van der Heyden,24,DM,Vendsyssel FF,free transfer,Out,eredivisie,2019
Twente Enschede FC,Tom Boere,26,CF,KFC Uerdingen 05,free transfer,Out,eredivisie,2019
Twente Enschede FC,Rafael Ramos,24,RB,CD Santa Clara,free transfer,Out,eredivisie,2019
Twente Enschede FC,Nacho Monsalve,25,CB,NAC Breda,free transfer,Out,eredivisie,2019
Twente Enschede FC,Nick Hengelman,29,GK,Ajax Cape Town,free transfer,Out,eredivisie,2019
Twente Enschede FC,Fred Friday,24,CF,AZ Alkmaar,"End of loan Jun 30, 2019",Out,eredivisie,2019
Twente Enschede FC,Oussama Assaidi,30,LW,   Retired,-,Out,eredivisie,2019
Twente Enschede FC,Jari Oosterwijk,24,CF,   Career break,-,Out,eredivisie,2019
Twente Enschede FC,Dylan George,21,LW,Without Club,-,Out,eredivisie,2019
Twente Enschede FC,Ricardinho,34,LB,Without Club,-,Out,eredivisie,2019
Twente Enschede FC,Oussama Assaidi,30,LW,Without Club,-,Out,eredivisie,2019
Twente Enschede FC,Joel Latibeaudiere,20,CB,Manchester City U23,"End of loan May 5, 2020",Out,eredivisie,2019
Twente Enschede FC,Mohamed Hamdaoui,26,AM,De Graafschap Doetinchem,"End of loan Jun 30, 2019",Out,eredivisie,2019
Twente Enschede FC,Cristian Tassano,22,CB,Sevilla Atlético,"End of loan Jun 30, 2019",Out,eredivisie,2019
Twente Enschede FC,Giovanni Troupée,22,RB,FC Utrecht,"End of loan May 4, 2020",Out,eredivisie,2019
Twente Enschede FC,Matt Smith,19,DM,Manchester City U23,"End of loan Jun 30, 2019",Out,eredivisie,2019
Twente Enschede FC,Noa Lang,20,LW,Ajax Amsterdam,"End of loan May 4, 2020",Out,eredivisie,2019
Twente Enschede FC,Ulrich Bapoh,20,AM,VfL Bochum,"End of loan Jun 30, 2019",Out,eredivisie,2019
FC Utrecht,Vaclav Cerny,21,RW,Ajax Amsterdam,€900k,In,eredivisie,2019
FC Utrecht,Adrián Dalmau,25,CF,Heracles Almelo,€700k,In,eredivisie,2019
FC Utrecht,Justin Lonwijk,19,CM,PSV Eindhoven U21,free transfer,In,eredivisie,2019
FC Utrecht,Adam Maher,25,CM,AZ Alkmaar,free transfer,In,eredivisie,2019
FC Utrecht,Bart Ramselaar,23,AM,PSV Eindhoven,?,In,eredivisie,2019
FC Utrecht,Kristoffer Peterson,25,LW,Swansea City,loan transfer,In,eredivisie,2019
FC Utrecht,Jeroen Zoet,29,GK,PSV Eindhoven,loan transfer,In,eredivisie,2019
FC Utrecht,Justin Hoogma,21,CB,TSG 1899 Hoffenheim,loan transfer,In,eredivisie,2019
FC Utrecht,Lamine Sané,32,CB,Without Club,-,In,eredivisie,2019
FC Utrecht,Issah Abass,20,LW,1.FSV Mainz 05,loan transfer,In,eredivisie,2019
FC Utrecht,Nicolas Gavory,24,LB,Standard Liège,€3.10m,Out,eredivisie,2019
FC Utrecht,Lukas Görtler,25,RM,FC St. Gallen 1879,€450k,Out,eredivisie,2019
FC Utrecht,Simon Makienok,29,CF,SG Dynamo Dresden,€100k,Out,eredivisie,2019
FC Utrecht,Nick Marsman,28,GK,Feyenoord Rotterdam,free transfer,Out,eredivisie,2019
FC Utrecht,Michiel Kramer,30,CF,ADO Den Haag,free transfer,Out,eredivisie,2019
FC Utrecht,Cyriel Dessers,24,CF,Heracles Almelo,?,Out,eredivisie,2019
FC Utrecht,David Jensen,27,GK,New York Red Bulls,?,Out,eredivisie,2019
FC Utrecht,Giovanni Troupée,21,RB,Twente Enschede FC,loan transfer,Out,eredivisie,2019
FC Utrecht,Patrick Joosten,23,LW,Sparta Rotterdam,loan transfer,Out,eredivisie,2019
FC Utrecht,Emil Bergström,26,CB,FC Basel 1893,loan transfer,Out,eredivisie,2019
FC Utrecht,Nick Venema,20,CF,Almere City FC,loan transfer,Out,eredivisie,2019
FC Utrecht,Othmane Boussaid,19,LW,NAC Breda,loan transfer,Out,eredivisie,2019
FC Utrecht,Dario Dumic,27,CB,SV Darmstadt 98,loan transfer,Out,eredivisie,2019
FC Utrecht,Rico Strieder,27,DM,PEC Zwolle,loan transfer,Out,eredivisie,2019
FC Utrecht,Riechedly Bazoer,22,DM,VfL Wolfsburg,"End of loan Jun 30, 2019",Out,eredivisie,2019
FC Utrecht,Timo Letschert,26,CB,US Sassuolo,"End of loan Jun 30, 2019",Out,eredivisie,2019
FC Utrecht,Oussama Tannane,25,AM,AS Saint-Étienne,"End of loan Jun 30, 2019",Out,eredivisie,2019
Vitesse Arnhem,Riechedly Bazoer,22,DM,VfL Wolfsburg,€1.50m,In,eredivisie,2019
Vitesse Arnhem,Sondre Tronstad,24,CM,FK Haugesund,€600k,In,eredivisie,2019
Vitesse Arnhem,Tomas Hajek,27,CB,FC Viktoria Plzen,€400k,In,eredivisie,2019
Vitesse Arnhem,Kostas Lamprou,27,GK,Ajax Amsterdam,free transfer,In,eredivisie,2019
Vitesse Arnhem,Jamal Blackman,25,GK,Chelsea FC,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Oussama Tannane,25,AM,AS Saint-Étienne,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Filip Møller Delaveris,19,LW,Odds BK,?,In,eredivisie,2019
Vitesse Arnhem,Jay-Roy Grot,21,CF,Leeds United,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Nouha Dicko,27,CF,Hull City,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Armando Obispo,20,CB,PSV Eindhoven,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Joshua Brenet,25,RB,TSG 1899 Hoffenheim,loan transfer,In,eredivisie,2019
Vitesse Arnhem,Eli Dasa,26,RB,Without Club,-,In,eredivisie,2019
Vitesse Arnhem,Keisuke Honda,33,AM,Without Club,-,In,eredivisie,2019
Vitesse Arnhem,Vyacheslav Karavaev,24,RB,Zenit St. Petersburg,€8.00m,Out,eredivisie,2019
Vitesse Arnhem,Navarone Foor,27,AM,Al-Ittihad Kalba SC,€500k,Out,eredivisie,2019
Vitesse Arnhem,Rasmus Thelander,28,CB,Aalborg BK,€100k,Out,eredivisie,2019
Vitesse Arnhem,Keisuke Honda,33,AM,Botafogo de Futebol e Regatas,free transfer,Out,eredivisie,2019
Vitesse Arnhem,Maikel van der Werff,30,CB,FC Cincinnati,free transfer,Out,eredivisie,2019
Vitesse Arnhem,Thulani Serero,29,DM,Al-Jazira (Abu Dhabi),?,Out,eredivisie,2019
Vitesse Arnhem,Mukhtar Ali,21,DM,Al-Nassr FC,?,Out,eredivisie,2019
Vitesse Arnhem,Thomas Bruns,27,CM,PEC Zwolle,loan transfer,Out,eredivisie,2019
Vitesse Arnhem,Jeroen Houwen,23,GK,Go Ahead Eagles,loan transfer,Out,eredivisie,2019
Vitesse Arnhem,Oussama Darfalou,26,CF,VVV-Venlo,loan transfer,Out,eredivisie,2019
Vitesse Arnhem,Thomas Bruns,28,CM,VVV-Venlo,loan transfer,Out,eredivisie,2019
Vitesse Arnhem,Alexander Büttner,30,LB,Without Club,-,Out,eredivisie,2019
Vitesse Arnhem,Arnold Kruiswijk,34,CB,   Retired,-,Out,eredivisie,2019
Vitesse Arnhem,Khalid Karami,29,RM,Sparta Rotterdam,loan transfer,Out,eredivisie,2019
Vitesse Arnhem,Mo Dauda,21,LW,RSC Anderlecht,"End of loan Jun 30, 2019",Out,eredivisie,2019
Vitesse Arnhem,Martin Ødegaard,20,AM,Real Madrid,"End of loan Jun 30, 2019",Out,eredivisie,2019
Vitesse Arnhem,Jamal Blackman,26,GK,Chelsea FC,"End of loan Jan 16, 2020",Out,eredivisie,2019
Vitesse Arnhem,Jake Clarke-Salter,21,CB,Chelsea FC,"End of loan Jun 30, 2019",Out,eredivisie,2019
Vitesse Arnhem,Eduardo,36,GK,Chelsea FC,"End of loan Jun 30, 2019",Out,eredivisie,2019
VVV-Venlo,Peniel Mlapa,28,CF,SG Dynamo Dresden,€500k,In,eredivisie,2019
VVV-Venlo,Haji Wright,21,CF,FC Schalke 04 II,free transfer,In,eredivisie,2019
VVV-Venlo,Tobias Pachonik,24,RB,Carpi FC 1909,free transfer,In,eredivisie,2019
VVV-Venlo,Lee Cattermole,31,DM,Sunderland AFC,free transfer,In,eredivisie,2019
VVV-Venlo,Samuel Scheimann,31,LB,Beitar Jerusalem,free transfer,In,eredivisie,2019
VVV-Venlo,Thorsten Kirschbaum,32,GK,Bayer 04 Leverkusen,free transfer,In,eredivisie,2019
VVV-Venlo,Steffen Schäfer,25,CB,1.FC Magdeburg,free transfer,In,eredivisie,2019
VVV-Venlo,Elia Soriano,30,CF,Korona Kielce,free transfer,In,eredivisie,2019
VVV-Venlo,Richard Neudecker,22,CM,FC St. Pauli,free transfer,In,eredivisie,2019
VVV-Venlo,Oussama Darfalou,26,CF,Vitesse Arnhem,loan transfer,In,eredivisie,2019
VVV-Venlo,Thomas Bruns,28,CM,Vitesse Arnhem,loan transfer,In,eredivisie,2019
VVV-Venlo,Roy Gelmi,24,CB,FC Thun,loan transfer,In,eredivisie,2019
VVV-Venlo,Jerome Sinclair,22,CF,Watford FC,loan transfer,In,eredivisie,2019
VVV-Venlo,John Yeboah,19,AM,VfL Wolfsburg,loan transfer,In,eredivisie,2019
VVV-Venlo,Peniel Mlapa,28,CF,Al-Ittihad Kalba SC,€2.50m,Out,eredivisie,2019
VVV-Venlo,Josimar Lima,30,CB,ASWH Ambacht,free transfer,Out,eredivisie,2019
VVV-Venlo,Evren Korkmaz,22,CB,Adanaspor,free transfer,Out,eredivisie,2019
VVV-Venlo,Axel Borgmann,25,LB,FC Energie Cottbus,free transfer,Out,eredivisie,2019
VVV-Venlo,Moreno Rutten,26,RB,FC Crotone,free transfer,Out,eredivisie,2019
VVV-Venlo,Samuel Scheimann,32,LB,Ironi Kiryat Shmona,free transfer,Out,eredivisie,2019
VVV-Venlo,Elia Soriano,30,CF,Hapoel Raanana,free transfer,Out,eredivisie,2019
VVV-Venlo,Damian van Bruggen,23,CB,NK Inter Zapresic,?,Out,eredivisie,2019
VVV-Venlo,Tino-Sven Susic,27,CM,Without Club,-,Out,eredivisie,2019
VVV-Venlo,Jerold Promes,35,CB,   Retired,-,Out,eredivisie,2019
VVV-Venlo,Lars Unnerstall,28,GK,PSV Eindhoven,"End of loan Jun 30, 2019",Out,eredivisie,2019
VVV-Venlo,Patrick Joosten,23,LW,FC Utrecht,"End of loan Jun 30, 2019",Out,eredivisie,2019
VVV-Venlo,Jay-Roy Grot,21,CF,Leeds United,"End of loan Jun 30, 2019",Out,eredivisie,2019
VVV-Venlo,Sem Steijn,17,AM,ADO Den Haag U19,"End of loan Jun 30, 2019",Out,eredivisie,2019
VVV-Venlo,Peniel Mlapa,28,CF,SG Dynamo Dresden,"End of loan Jun 30, 2019",Out,eredivisie,2019
Willem II Tilburg,Vangelis Pavlidis,20,CF,VfL Bochum,€250k,In,eredivisie,2019
Willem II Tilburg,Mats Köhlert,21,LB,Hamburger SV II,free transfer,In,eredivisie,2019
Willem II Tilburg,Miquel Nelom,28,LB,Hibernian FC,free transfer,In,eredivisie,2019
Willem II Tilburg,Paul Gladon,27,CF,FC Groningen,free transfer,In,eredivisie,2019
Willem II Tilburg,Sebastian Holmén,27,CB,Dinamo Moscow,free transfer,In,eredivisie,2019
Willem II Tilburg,Görkem Saglam,21,CM,VfL Bochum,free transfer,In,eredivisie,2019
