Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
GD Chaves,Rúben,27,LB,Vitória Guimarães SC,?,In,liga-nos,2017
GD Chaves,Tiago Galvão,27,AM,FK Borac Cacak,?,In,liga-nos,2017
GD Chaves,Paulinho,25,RB,SC Braga,?,In,liga-nos,2017
GD Chaves,Foguinho,25,DM,AA Aparecidense,?,In,liga-nos,2017
GD Chaves,Ricardo Nunes,34,GK,FC Porto B,?,In,liga-nos,2017
GD Chaves,Domingos Duarte,22,CB,Sporting CP,loan transfer,In,liga-nos,2017
GD Chaves,Jorginho,21,LW,AS Saint-Étienne,loan transfer,In,liga-nos,2017
GD Chaves,Rafael Furlan,22,LB,GE Anápolis,loan transfer,In,liga-nos,2017
GD Chaves,Wilmar Jordán Gil,26,CF,Without Club,-,In,liga-nos,2017
GD Chaves,Alioune Fall,22,CF,Gil Vicente FC,free transfer,Out,liga-nos,2017
GD Chaves,João Mário,23,LW,Académico Viseu FC,free transfer,Out,liga-nos,2017
GD Chaves,Nélson Lenho,33,LB,Desportivo Aves (- 2020),free transfer,Out,liga-nos,2017
GD Chaves,Rafa Lopes,25,SS,Omonia Nicosia,free transfer,Out,liga-nos,2017
GD Chaves,Nemanja Petrovic,25,LB,FK Napredak Krusevac,free transfer,Out,liga-nos,2017
GD Chaves,Anderson Conceição,28,CB,Clube de Regatas Brasil (AL),free transfer,Out,liga-nos,2017
GD Chaves,Latyr Fall,23,CM,Vilaverdense FC,free transfer,Out,liga-nos,2017
GD Chaves,Braga,34,AM,Desportivo Aves (- 2020),free transfer,Out,liga-nos,2017
GD Chaves,Rafael Batatinha,27,RW,CD Santa Clara,free transfer,Out,liga-nos,2017
GD Chaves,Victor Massaia,25,CB,FC Arouca,free transfer,Out,liga-nos,2017
GD Chaves,João Kuspiosz,22,GK,CD Cova Piedade,loan transfer,Out,liga-nos,2017
GD Chaves,José Xavier,20,CF,Wolverhampton Wanderers U21,?,Out,liga-nos,2017
GD Chaves,Mathaus,26,CB,UD Oliveirense,?,Out,liga-nos,2017
GD Chaves,Fábio Santos,29,CB,Académico Viseu FC,?,Out,liga-nos,2017
GD Chaves,Rafael Batatinha,27,RW,Gil Vicente FC,loan transfer,Out,liga-nos,2017
GD Chaves,Wilmar Jordán Gil,27,CF,FC Famalicão,loan transfer,Out,liga-nos,2017
GD Chaves,Wilmar Jordán Gil,27,CF,Without Club,-,Out,liga-nos,2017
GD Chaves,Rúben,27,LB,Without Club,-,Out,liga-nos,2017
GD Chaves,Foguinho,25,DM,Without Club,-,Out,liga-nos,2017
GD Chaves,Felipe Lopes,29,CB,Without Club,-,Out,liga-nos,2017
GD Chaves,Rodrigo Soares,24,RB,FC Porto B,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Chaves,Ponck,22,CB,SL Benfica B,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Chaves,Hamdou El Houni,23,LW,SL Benfica B,"End of loan Jan 30, 2018",Out,liga-nos,2017
GD Chaves,Fábio Martins,23,LW,SC Braga,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Chaves,Ricardo Nunes,34,GK,FC Porto B,"End of loan Jun 30, 2017",Out,liga-nos,2017
Desportivo Aves (- 2020),Nélson Lenho,33,LB,GD Chaves,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Rodrigo Soares,24,RB,FC Porto B,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Pedrinho,32,RB,Rio Ave FC,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Sami,28,LW,FC Porto,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Zé Ricardo,18,LB,Rayo Vallecano B,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Alexandre Hans,23,CB,Pirin Blagoevgrad,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Derley,29,CF,SL Benfica,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Fernando Tissone,31,DM,Karpaty Lviv (-2021),free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Artur Moraes,36,GK,Associação Chapecoense de Futebol,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Luis Fariña,26,AM,SL Benfica,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Jorge Fellipe,29,CB,Centro Sportivo Alagoano (AL),free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Diego Galo,33,CB,Moreirense FC,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Nildo Petrolina,31,LW,Moreirense FC,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Braga,34,AM,GD Chaves,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Federico Falcone,27,CF,Terengganu FC,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Youssouf Sow,24,RW,Louletano DC,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Rodrigo Defendi,31,CB,NK Maribor,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Gonçalo Santos,30,DM,GNK Dinamo Zagreb,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Amilton,27,LW,TSV 1860 Munich,free transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Salvador Agra,25,RW,SL Benfica,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Washington,28,DM,CD Nacional,?,In,liga-nos,2017
Desportivo Aves (- 2020),Vítor Gomes,29,DM,CF Os Belenenses,?,In,liga-nos,2017
Desportivo Aves (- 2020),Valdeir,24,AM,Salgueiro AC,?,In,liga-nos,2017
Desportivo Aves (- 2020),Luquinhas,20,AM,SL Benfica B,?,In,liga-nos,2017
Desportivo Aves (- 2020),Ricardo Mangas,19,LB,SL Benfica B,?,In,liga-nos,2017
Desportivo Aves (- 2020),Adriano Facchini,34,GK,CD Nacional,?,In,liga-nos,2017
Desportivo Aves (- 2020),Hamdou El Houni,23,LW,SL Benfica B,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Cristian Arango,22,CF,SL Benfica B,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Ponck,22,CB,SL Benfica B,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Ryan Gauld,21,AM,Sporting CP B,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Mama Baldé,21,CF,Sporting CP B,loan transfer,In,liga-nos,2017
Desportivo Aves (- 2020),Paulo Machado,31,CM,Without Club,-,In,liga-nos,2017
Desportivo Aves (- 2020),Gonçalo Santos,31,DM,GD Estoril Praia,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Rafa Alves,23,GK,FC Vizela,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Tarcísio,31,CM,Académico Viseu FC,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Caetano,26,AM,FC Penafiel,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),João Pedro,29,CB,CD Santa Clara,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Theo Mendy,28,LW,Adana Demirspor,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Alexandre Hans,23,CB,CD Mafra,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Washington,29,DM,Panionios Athens,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Steve Ekedi,26,CF,JS Kabylie,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Rúben Ribeiro,21,LB,SU Sintrense,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Zé Valente,23,AM,FC Vizela,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Leandro Souza,30,CF,União de Leiria,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Xandão,27,CB,UD Oliveirense,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Luís Alberto,33,DM,Académico Viseu FC,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Zé Tiago,28,AM,Académica Coimbra,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Tiago Valente,32,CB,Varzim SC,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Femi Balogun,24,LW,CF Os Belenenses,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Ericson,29,DM,FC Arouca,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Bruno Alves,27,CM,FC Arouca,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Nélson Pedroso,32,LB,Académica Coimbra,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),João Amorim,24,RB,FC Arouca,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Barry,35,CF,Académico Viseu FC,free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Bosson Romaric,29,CB,CF União Madeira (-2021),free transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Abdoulaye Diallo,21,CF,Real SC,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Valdeir,24,AM,Gil Vicente FC,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Luquinhas,20,AM,UD Vilafranquense,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Yaya Bamba,22,DM,CD Nacional,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Youssouf Sow,24,RW,Leixões SC,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Marco Pinto,29,GK,CF Canelas 2010,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Valdeir,25,AM,Grêmio Novorizontino,?,Out,liga-nos,2017
Desportivo Aves (- 2020),Youssouf Sow,24,RW,SB Castelo Branco,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Pedró,30,AM,SC Farense,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Yaya Bamba,22,DM,Anadia FC,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Eri,23,RW,Académico Viseu FC,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Ricardo Mangas,19,LB,SC Mirandela,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Renato Reis,26,RB,SC Covilhã,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Alexandre Hans,23,CB,SC Covilhã,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),João Gabriel,21,AM,Without Club,-,Out,liga-nos,2017
Desportivo Aves (- 2020),Seejou King,25,LB,Without Club,-,Out,liga-nos,2017
Desportivo Aves (- 2020),Zé Ricardo,18,LB,SC Mirandela,loan transfer,Out,liga-nos,2017
Desportivo Aves (- 2020),Cristian Arango,23,CF,SL Benfica B,"End of loan Jun 30, 2018",Out,liga-nos,2017
Desportivo Aves (- 2020),Salvador Agra,26,RW,SL Benfica,"End of loan Jan 30, 2018",Out,liga-nos,2017
Desportivo Aves (- 2020),Emmanuel Hackman,22,CB,Boavista FC,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Aílton,22,LB,Fluminense Football Club,€310k,In,liga-nos,2017
GD Estoril Praia,Allano,22,RW,Cruzeiro Esporte Clube,€265k,In,liga-nos,2017
GD Estoril Praia,Matheus Índio,21,AM,Clube de Regatas Vasco da Gama,€175k,In,liga-nos,2017
GD Estoril Praia,Matheus Jesus,20,CM,Associação Atlética Ponte Preta,€125k,In,liga-nos,2017
GD Estoril Praia,Jonata,20,CF,Clube de Regatas Brasil (AL),€75k,In,liga-nos,2017
GD Estoril Praia,Eduardo,24,AM,Fluminense Football Club,€25k,In,liga-nos,2017
GD Estoril Praia,Pedro Monteiro,23,CB,SC Braga B,free transfer,In,liga-nos,2017
GD Estoril Praia,Rafik Halliche,30,CB,Qatar SC,free transfer,In,liga-nos,2017
GD Estoril Praia,Bruno Gomes,21,CF,Sport Club Internacional,free transfer,In,liga-nos,2017
GD Estoril Praia,Matheus Iacovelli,19,CF,SE Palmeiras São Paulo U20,free transfer,In,liga-nos,2017
GD Estoril Praia,João Gurgel,21,AM,SU 1º Dezembro,free transfer,In,liga-nos,2017
GD Estoril Praia,Victor Andrade,21,LW,SL Benfica,free transfer,In,liga-nos,2017
GD Estoril Praia,Renan Ribeiro,27,GK,São Paulo Futebol Clube,free transfer,In,liga-nos,2017
GD Estoril Praia,Gonçalo Santos,31,DM,Desportivo Aves (- 2020),free transfer,In,liga-nos,2017
GD Estoril Praia,Mateus Müller,22,LB,Sociedade Esportiva Palmeiras,free transfer,In,liga-nos,2017
GD Estoril Praia,Wesley Dias,22,DM,Paysandu SC,free transfer,In,liga-nos,2017
GD Estoril Praia,Caio Rangel,21,RW,Cagliari Calcio,free transfer,In,liga-nos,2017
GD Estoril Praia,Aylton Boa Morte,23,RW,SC Salgueiros,free transfer,In,liga-nos,2017
GD Estoril Praia,Jorman Aguilar,22,CF,SC Olhanense,free transfer,In,liga-nos,2017
GD Estoril Praia,Matheus Savio,20,AM,CR Flamengo,loan transfer,In,liga-nos,2017
GD Estoril Praia,Fernando Fonseca,20,RB,FC Porto B,loan transfer,In,liga-nos,2017
GD Estoril Praia,Ewandro Costa,21,LW,Udinese Calcio,loan transfer,In,liga-nos,2017
GD Estoril Praia,Aílton,22,LB,VfB Stuttgart,loan transfer,In,liga-nos,2017
GD Estoril Praia,Charalampos Kyriakou,22,DM,Apollon Limassol,loan transfer,In,liga-nos,2017
GD Estoril Praia,Lucão,21,CB,São Paulo Futebol Clube,loan transfer,In,liga-nos,2017
GD Estoril Praia,Felipe Abner,21,LB,Real Madrid Castilla,loan transfer,In,liga-nos,2017
GD Estoril Praia,Pêpê,20,CM,SL Benfica B,loan transfer,In,liga-nos,2017
GD Estoril Praia,Lucas Evangelista,22,CM,Udinese Calcio,loan transfer,In,liga-nos,2017
GD Estoril Praia,Aílton,22,LB,VfB Stuttgart,€2.50m,Out,liga-nos,2017
GD Estoril Praia,Carlinhos,23,AM,Standard Liège,€2.50m,Out,liga-nos,2017
GD Estoril Praia,Mattheus,22,CM,Sporting CP,€2.00m,Out,liga-nos,2017
GD Estoril Praia,Diogo Amado,27,DM,Al-Gharafa SC,€550k,Out,liga-nos,2017
GD Estoril Praia,Afonso Taira,25,DM,Ironi Kiryat Shmona,free transfer,Out,liga-nos,2017
GD Estoril Praia,Morelatto,23,CM,CD Mafra,free transfer,Out,liga-nos,2017
GD Estoril Praia,Caio Rangel,21,RW,Cruzeiro Esporte Clube,free transfer,Out,liga-nos,2017
GD Estoril Praia,Dmytro Yarchuk,24,DM,MFK Pervomaysk,free transfer,Out,liga-nos,2017
GD Estoril Praia,Diogo Baltazar,22,DM,SU 1º Dezembro,free transfer,Out,liga-nos,2017
GD Estoril Praia,Matheus Iacovelli,19,CF,Paraná Clube B,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Luís Ribeiro,25,GK,Real SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Matheus Iacovelli,19,CF,Real SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Diogo Baltazar,22,DM,SU Sintrense,loan transfer,Out,liga-nos,2017
GD Estoril Praia,João Basso,20,CB,Real SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Gustavo Tocantins,21,CF,Londrina Esporte Clube (PR),loan transfer,Out,liga-nos,2017
GD Estoril Praia,Matheus Jesus,20,CM,Gamba Osaka,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Matheus Jesus,20,CM,Santos FC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Oumar Diakhite,23,CB,Kazma SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Wesley Dias,22,DM,Paraná Clube,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Aylton Boa Morte,24,RW,CD Cova Piedade,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Mateus Müller,22,LB,Paysandu SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,João Gurgel,22,AM,Clube Atlético Juventus (SP),loan transfer,Out,liga-nos,2017
GD Estoril Praia,João Gurgel,21,AM,Clube Oriental Lissabon,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Jonata,20,CF,SC Braga B,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Dankler,25,CB,RC Lens,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Caio Rangel,21,RW,Criciúma Esporte Clube,loan transfer,Out,liga-nos,2017
GD Estoril Praia,João Lima,19,CF,   Retired,-,Out,liga-nos,2017
GD Estoril Praia,Nuno Lopes,30,RB,Without Club,-,Out,liga-nos,2017
GD Estoril Praia,Dmytro Yarchuk,23,DM,UD Vilafranquense,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Dmytro Yarchuk,23,DM,Leixões SC,loan transfer,Out,liga-nos,2017
GD Estoril Praia,Felipe Abner,21,LB,Real Madrid Castilla,"End of loan Feb 24, 2018",Out,liga-nos,2017
GD Estoril Praia,Konstantin Bazelyuk,24,CF,CSKA Moscow,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Licá,28,LW,Nottingham Forest,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Allano,22,RW,Cruzeiro Esporte Clube,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,João Afonso,27,CB,Vitória Guimarães SC,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Bruno Gomes,20,CF,Sport Club Internacional,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Aílton,22,LB,Fluminense Football Club,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Eduardo,24,AM,Fluminense Football Club,"End of loan Jun 30, 2017",Out,liga-nos,2017
GD Estoril Praia,Matheus Índio,21,AM,Clube de Regatas Vasco da Gama,"End of loan Jun 30, 2017",Out,liga-nos,2017
CD Feirense,Rafael Crivellaro,28,AM,Sepahan FC,free transfer,In,liga-nos,2017
CD Feirense,Caio Secco,26,GK,USD Sestri Levante 1919,free transfer,In,liga-nos,2017
CD Feirense,Antonio Briseño,23,CB,Tigres UANL,free transfer,In,liga-nos,2017
CD Feirense,Michal Miskiewicz,28,GK,Wisla Kraków,free transfer,In,liga-nos,2017
CD Feirense,Bruno Nascimento,26,CB,Without Club,free transfer,In,liga-nos,2017
CD Feirense,Luis Henrique,19,CF,Atlético Paranaense,free transfer,In,liga-nos,2017
CD Feirense,Kódjo Alphonse,24,DM,Gil Vicente FC,free transfer,In,liga-nos,2017
CD Feirense,Tiago Gomes,31,LB,SC Braga,free transfer,In,liga-nos,2017
CD Feirense,João Silva,27,CF,US Salernitana 1919,free transfer,In,liga-nos,2017
CD Feirense,Anastasios Karamanos,27,CF,Olympiacos Piraeus,loan transfer,In,liga-nos,2017
CD Feirense,Gustavo Ermel,22,RW,Figueirense Futebol Clube,loan transfer,In,liga-nos,2017
CD Feirense,José Valencia,25,CF,Independiente Santa Fe,?,In,liga-nos,2017
CD Feirense,Zé Pedro,20,LW,FC Porto B,?,In,liga-nos,2017
CD Feirense,Kiki,22,LB,SC Olhanense,?,In,liga-nos,2017
CD Feirense,João Graça,22,CM,FC Porto B,?,In,liga-nos,2017
CD Feirense,Zé Manuel,27,RW,FC Porto,loan transfer,In,liga-nos,2017
CD Feirense,Vaná Alves,26,GK,FC Porto,€1.00m,Out,liga-nos,2017
CD Feirense,Mica,22,RB,AD Fafe,free transfer,Out,liga-nos,2017
CD Feirense,Wellington,29,CF,NorthEast United FC,free transfer,Out,liga-nos,2017
CD Feirense,Rena,23,RB,Lusitânia FC Lourosa,free transfer,Out,liga-nos,2017
CD Feirense,Vieirinha,20,AM,SC Salgueiros,free transfer,Out,liga-nos,2017
CD Feirense,Renato Maia,22,LB,SC São João Ver,free transfer,Out,liga-nos,2017
CD Feirense,Pedro Santos,21,CB,RD Águeda,free transfer,Out,liga-nos,2017
CD Feirense,Tiago Jogo,26,CM,SC Olhanense,free transfer,Out,liga-nos,2017
CD Feirense,William Tchuameni,20,CF,SönderjyskE,free transfer,Out,liga-nos,2017
CD Feirense,Luis Henrique,19,CF,Nacional Atlético Clube (SP),free transfer,Out,liga-nos,2017
CD Feirense,Peçanha,37,GK,Académico Viseu FC,free transfer,Out,liga-nos,2017
CD Feirense,Platiny,26,CF,GD Chaves,free transfer,Out,liga-nos,2017
CD Feirense,Vítor Bruno,27,LB,Boavista FC,free transfer,Out,liga-nos,2017
CD Feirense,Rúben Oliveira,22,CM,Vitória Guimarães SC B,free transfer,Out,liga-nos,2017
CD Feirense,Ibrahim Tomiwa,19,LW,GD Gafanha,loan transfer,Out,liga-nos,2017
CD Feirense,Zé Pedro,21,LW,FC Felgueiras 1932,loan transfer,Out,liga-nos,2017
CD Feirense,Kódjo Alphonse,24,DM,Gil Vicente FC,loan transfer,Out,liga-nos,2017
CD Feirense,Ibrahim Tomiwa,19,LW,Unknown,loan transfer,Out,liga-nos,2017
CD Feirense,Nandinho,20,LB,CS Marítimo B,?,Out,liga-nos,2017
CD Feirense,Peter Etebo,22,CM,UD Las Palmas,loan transfer,Out,liga-nos,2017
CD Feirense,Ofufu Ibeh,19,LW,AA Avanca,loan transfer,Out,liga-nos,2017
CD Feirense,Lane Nhaga,20,CF,Juventude de Pedras Salgadas,loan transfer,Out,liga-nos,2017
CD Feirense,Iduitua David,20,LW,GD Gafanha,loan transfer,Out,liga-nos,2017
CD Feirense,Fabinho,22,CM,Without Club,-,Out,liga-nos,2017
CD Feirense,Paulo Monteiro,32,CB,Without Club,-,Out,liga-nos,2017
CD Feirense,Ícaro,28,CB,Without Club,-,Out,liga-nos,2017
CD Feirense,Gustavo Ermel,22,RW,Figueirense Futebol Clube,"End of loan Feb 2, 2018",Out,liga-nos,2017
CD Feirense,Pelé,25,DM,SL Benfica B,"End of loan Jun 30, 2017",Out,liga-nos,2017
CD Feirense,Anastasios Karamanos,26,CF,Olympiacos Piraeus,"End of loan Jun 30, 2017",Out,liga-nos,2017
CD Feirense,Ricardo Dias,26,DM,CF Os Belenenses,"End of loan Jun 30, 2017",Out,liga-nos,2017
CS Marítimo,Ibson Melo,27,CF,Ermis Aradippou,€50k,In,liga-nos,2017
CS Marítimo,Viktor Lundberg,26,CF,Randers FC,free transfer,In,liga-nos,2017
CS Marítimo,Zainadine,29,CB,Tianjin Teda,free transfer,In,liga-nos,2017
CS Marítimo,Jorge Correa,24,LW,CA Vélez Sarsfield,free transfer,In,liga-nos,2017
CS Marítimo,Rodrigo Pinho,26,CF,SC Braga,free transfer,In,liga-nos,2017
CS Marítimo,Fábio Pacheco,29,DM,Vitória Setúbal FC,free transfer,In,liga-nos,2017
CS Marítimo,Ricardo Valente,26,CF,Vitória Guimarães SC,?,In,liga-nos,2017
CS Marítimo,Pablo Santos,25,CB,Paysandu SC,?,In,liga-nos,2017
CS Marítimo,Everton,24,CF,Manama Club,?,In,liga-nos,2017
CS Marítimo,Piqueti,24,RW,SC Braga B,?,In,liga-nos,2017
CS Marítimo,João Gamboa,20,DM,SC Braga,?,In,liga-nos,2017
CS Marítimo,Bebeto,27,RB,Moto Club,?,In,liga-nos,2017
CS Marítimo,Fabrício Baiano,25,DM,Coritiba Foot Ball Club,?,In,liga-nos,2017
CS Marítimo,Joel Tagueu,24,CF,Cruzeiro Esporte Clube,loan transfer,In,liga-nos,2017
CS Marítimo,Rúben,27,LB,Without Club,-,In,liga-nos,2017
CS Marítimo,Dráusio,26,CB,Without Club,-,In,liga-nos,2017
Moreirense FC,Raúl Silva,34,CF,SC Braga,free transfer,In,liga-nos,2017
Moreirense FC,Fransérgio,21,CM,SC Braga,free transfer,In,liga-nos,2017
Moreirense FC,Dyego Sousa,26,CB,SC Braga,free transfer,In,liga-nos,2017
Moreirense FC,Esquerdinha,24,LB,Sousa EC,free transfer,In,liga-nos,2017
Moreirense FC,Gevaro Nepomuceno,29,GK,Oldham Athletic,free transfer,In,liga-nos,2017
Moreirense FC,Alex Soares,22,LB,Omonia Nicosia,loan transfer,In,liga-nos,2017
Moreirense FC,Brito,27,LW,AO Xanthi,?,In,liga-nos,2017
Moreirense FC,Amido Baldé,23,LW,FK Kukësi,?,In,liga-nos,2017
Moreirense FC,Patrick Vieira,21,CF,SL Benfica,?,In,liga-nos,2017
Moreirense FC,Deyvison,21,RW,FC Arouca,?,In,liga-nos,2017
Moreirense FC,Gildo,19,DM,Real SC,?,In,liga-nos,2017
Moreirense FC,Donald Djousse,26,GK,Académica Coimbra,?,In,liga-nos,2017
Moreirense FC,Xavier,28,CB,FC Paços de Ferreira,?,In,liga-nos,2017
Moreirense FC,Viktor Lundberg,25,CB,BK Häcken,?,In,liga-nos,2017
Moreirense FC,Wellington Luís,27,LB,SC Salgueiros,?,In,liga-nos,2017
Moreirense FC,Maurício Antônio,23,CM,Urawa Red Diamonds,loan transfer,In,liga-nos,2017
Moreirense FC,Adul Seidi,24,AM,SC Covilhã,loan transfer,In,liga-nos,2017
Moreirense FC,Coronas,19,RB,Académica Coimbra,loan transfer,In,liga-nos,2017
Moreirense FC,Piqueti,20,CF,Académica Coimbra,loan transfer,In,liga-nos,2017
Moreirense FC,Alhassane Keita,26,CM,Maccabi Netanya,loan transfer,In,liga-nos,2017
Moreirense FC,Gottardi,28,DM,   Retired,-,In,liga-nos,2017
Moreirense FC,Wellington,21,LW,Without Club,€2.90m,Out,liga-nos,2017
Moreirense FC,Shaher Mansour,28,DM,Without Club,€750k,Out,liga-nos,2017
Moreirense FC,Abdul Basit,22,LB,FC Stumbras Kaunas (- 2019),€150k,Out,liga-nos,2017
Moreirense FC,Zainadine,35,CB,Tianjin Teda,free transfer,Out,liga-nos,2017
Moreirense FC,Edno,25,CF,América Futebol Clube (MG),free transfer,Out,liga-nos,2017
Moreirense FC,Elsinho,26,RB,Recreativo Águias Musgueira,free transfer,Out,liga-nos,2017
Moreirense FC,Hicham Belkaroui,29,GK,Esperance Tunis,free transfer,Out,liga-nos,2017
Moreirense FC,Bruno Silva,28,LB,Gil Vicente FC,free transfer,Out,liga-nos,2017
Moreirense FC,Felipe Garcia,31,LW,Atlético Clube Goianiense,free transfer,Out,liga-nos,2017
Moreirense FC,Matheus Reis,33,CB,São Paulo Futebol Clube,free transfer,Out,liga-nos,2017
Moreirense FC,Arsénio,24,CM,CSKA-Sofia,free transfer,Out,liga-nos,2017
Moreirense FC,Bilel Aouacheria,27,CM,SC Covilhã,free transfer,Out,liga-nos,2017
Moreirense FC,Jhonder Cádiz,27,CB,CD Nacional,free transfer,Out,liga-nos,2017
Moreirense FC,Zizo,21,RB,Lierse SK (- 2018),free transfer,Out,liga-nos,2017
Moreirense FC,Alfa Semedo,20,CF,SL Benfica B,loan transfer,Out,liga-nos,2017
Moreirense FC,Jhonatan,28,CB,Joinville Esporte Clube (SC),?,Out,liga-nos,2017
Moreirense FC,Mohamed Abarhoun,23,RW,Moghreb Tétouan,?,Out,liga-nos,2017
Moreirense FC,Iago Santos,23,CM,Dibba Al-Hisn,?,Out,liga-nos,2017
Moreirense FC,Rúben Lima,27,GK,CF União Madeira (-2021),?,Out,liga-nos,2017
Moreirense FC,Bruno Ramires,22,CF,Cruzeiro Esporte Clube,?,Out,liga-nos,2017
Moreirense FC,Tozé,21,LW,Vitória Guimarães SC,loan transfer,Out,liga-nos,2017
Moreirense FC,Koffi Kouao,23,CB,FC Vizela,loan transfer,Out,liga-nos,2017
Moreirense FC,Ronaldo Peña,24,RW,Caracas FC,loan transfer,Out,liga-nos,2017
Moreirense FC,Rafael Costa,21,CM,Red Bull Brasil (SP),loan transfer,Out,liga-nos,2017
Moreirense FC,Boubacar Fofana,39,GK,Without Club,-,Out,liga-nos,2017
Moreirense FC,Emmanuel Boateng,25,GK,Levante UD,loan transfer,Out,liga-nos,2017
