Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
AS Saint-Étienne,Bertrand Fayolle,24,CF,FC Sion,free transfer,Out,ligue-1,2000
AS Saint-Étienne,Patrick Guillou,30,LB,Hibernian FC,?,Out,ligue-1,2000
AS Saint-Étienne,Nestor Subiat,34,CF,Etoile Carouge FC,?,Out,ligue-1,2000
AS Saint-Étienne,Kader Ferhaoui,35,LM,AS Red Star 93,?,Out,ligue-1,2000
AS Saint-Étienne,Alain Masudi,22,AM,FC Lausanne-Sport,?,Out,ligue-1,2000
AS Saint-Étienne,Francis Llacer,28,LB,Montpellier HSC,?,Out,ligue-1,2000
AS Saint-Étienne,Aleksandr Panov,25,CF,FC Lausanne-Sport,loan transfer,Out,ligue-1,2000
AS Saint-Étienne,Patrice Carteron,30,CB,Sunderland AFC,loan transfer,Out,ligue-1,2000
AS Saint-Étienne,Philippe Montanier,35,GK,   Retired,-,Out,ligue-1,2000
AS Saint-Étienne,David Grondin,20,LB,Arsenal FC,"End of loan Jun 30, 2000",Out,ligue-1,2000
ESTAC Troyes,Mehdi Méniri,23,CB,AS Nancy-Lorraine,€1.22m,In,ligue-1,2000
ESTAC Troyes,Jérôme Rothen,22,LM,SM Caen,free transfer,In,ligue-1,2000
ESTAC Troyes,Hervé Sekli,23,GK,Gazélec Football Club Olympique Ajaccio,free transfer,In,ligue-1,2000
ESTAC Troyes,Nicolas Goussé,24,CF,FC Metz,free transfer,In,ligue-1,2000
ESTAC Troyes,Éric Roy,33,DM,Sunderland AFC,free transfer,In,ligue-1,2000
ESTAC Troyes,Carl Tourenne,28,CB,LOSC Lille,free transfer,In,ligue-1,2000
ESTAC Troyes,Alexandre Jeannin,22,LB,Racing Club Paris,free transfer,In,ligue-1,2000
ESTAC Troyes,Fabio Celestini,24,DM,FC Lausanne-Sport,?,In,ligue-1,2000
ESTAC Troyes,Badile Lubamba,24,RB,FC Lugano,?,In,ligue-1,2000
ESTAC Troyes,Yannick Zambernardi,22,CB,AC Ajaccio,?,In,ligue-1,2000
ESTAC Troyes,Emmanuel Rival,29,DM,Nîmes Olympique,?,Out,ligue-1,2000
ESTAC Troyes,Samuel Lobé,33,CF,FC Martigues,?,Out,ligue-1,2000
ESTAC Troyes,Laurent Weber,27,GK,AS Beauvais Oise,?,Out,ligue-1,2000
ESTAC Troyes,Amar Bouchemla,29,Attack,FC Rodange 91,?,Out,ligue-1,2000
ESTAC Troyes,Nicolas Dehon,32,GK,   Retired,-,Out,ligue-1,2000
ESTAC Troyes,Didier Lang,29,DM,FC Sochaux-Montbéliard,"End of loan Jun 30, 2000",Out,ligue-1,2000
LOSC Lille,Mikkel Beck,27,CF,Derby County,€350k,In,ligue-1,2000
LOSC Lille,Stéphane Pichot,23,RB,Stade Lavallois,free transfer,In,ligue-1,2000
LOSC Lille,Edvin Murati,24,LM,Paris Saint-Germain,free transfer,In,ligue-1,2000
LOSC Lille,Mile Sterjovski,21,LM,Parramatta Power,free transfer,In,ligue-1,2000
LOSC Lille,Michael Klukowski,19,LB,Tourcoing FC,?,In,ligue-1,2000
LOSC Lille,Sylvain N'Diaye,24,DM,KAA Gent,?,In,ligue-1,2000
LOSC Lille,Christophe Pignol,30,LB,AS Monaco,?,In,ligue-1,2000
LOSC Lille,Teddy Richert,25,GK,FC Girondins Bordeaux,loan transfer,In,ligue-1,2000
LOSC Lille,Carl Tourenne,28,CB,ESTAC Troyes,free transfer,Out,ligue-1,2000
LOSC Lille,Stéphane Coqu,18,GK,US Lecce,free transfer,Out,ligue-1,2000
LOSC Lille,Stéphane Noro,20,AM,Stade Reims,free transfer,Out,ligue-1,2000
LOSC Lille,David Coulibaly,22,DM,LB Châteauroux,free transfer,Out,ligue-1,2000
LOSC Lille,Rudy Giublesi,20,Attack,Union sportive Créteil,free transfer,Out,ligue-1,2000
LOSC Lille,Frédéric Viseux,29,RB,SM Caen,?,Out,ligue-1,2000
LOSC Lille,Riad Hammadou,23,Defence,AS Beauvais Oise,loan transfer,Out,ligue-1,2000
CS Sedan-Ardennes,Moussa N'Diaye,21,RW,AS Monaco,free transfer,In,ligue-1,2000
CS Sedan-Ardennes,Pascal Pédemonte,20,CB,Olympique Lyon B,free transfer,In,ligue-1,2000
CS Sedan-Ardennes,Allan Petitjean,26,LW,AS Beauvais Oise,free transfer,In,ligue-1,2000
CS Sedan-Ardennes,Salif Diao,23,DM,AS Monaco,free transfer,In,ligue-1,2000
CS Sedan-Ardennes,Pascal Gourville,25,CB,Le Mans Union Club 72,free transfer,In,ligue-1,2000
CS Sedan-Ardennes,Modeste M'Bami,17,DM,Dynamo Douala,?,In,ligue-1,2000
CS Sedan-Ardennes,Philippe Celdran,26,LM,Association sportive d'origine arménienne de Valence,?,In,ligue-1,2000
CS Sedan-Ardennes,Toni Brogno,27,SS,KVC Westerlo,?,In,ligue-1,2000
CS Sedan-Ardennes,Jérôme Frétard,24,Midfield,Amiens SC,?,In,ligue-1,2000
CS Sedan-Ardennes,Pierre Deblock,27,RM,AJ Auxerre,€2.80m,Out,ligue-1,2000
CS Sedan-Ardennes,Dzoni Novak,31,LM,SpVgg Unterhaching,€250k,Out,ligue-1,2000
CS Sedan-Ardennes,Lehit Zeghdane,22,LB,Darlington FC (- 2012),free transfer,Out,ligue-1,2000
CS Sedan-Ardennes,Geir Frigård,29,CF,LASK,free transfer,Out,ligue-1,2000
CS Sedan-Ardennes,Alexandre Lecomte,20,CF,Pau FC,?,Out,ligue-1,2000
CS Sedan-Ardennes,Alex Di Rocco,29,CF,AS Saint-Étienne,?,Out,ligue-1,2000
CS Sedan-Ardennes,Eric Crosnier,28,DM,Stade Lavallois,?,Out,ligue-1,2000
CS Sedan-Ardennes,Laurent Huard,26,DM,AS Saint-Étienne,?,Out,ligue-1,2000
CS Sedan-Ardennes,Stéphane Laquait,27,DM,LB Châteauroux,?,Out,ligue-1,2000
CS Sedan-Ardennes,Billel Dziri,28,RM,USM Alger,?,Out,ligue-1,2000
CS Sedan-Ardennes,Freddy Bourgeois,23,DM,AS Cannes,loan transfer,Out,ligue-1,2000
CS Sedan-Ardennes,Jean-Philippe Faure,33,DM,   Retired,-,Out,ligue-1,2000
CS Sedan-Ardennes,Oumar Dieng,27,CB,AJ Auxerre,"End of loan Jun 30, 2000",Out,ligue-1,2000
Olympique Lyon,Edmílson,23,DM,São Paulo Futebol Clube,€11.00m,In,ligue-1,2000
Olympique Lyon,Marc-Vivien Foé,25,DM,West Ham United,€9.00m,In,ligue-1,2000
Olympique Lyon,Patrick Müller,23,CB,Juventus FC,€8.00m,In,ligue-1,2000
Olympique Lyon,Patrice Loko,30,CF,Montpellier HSC,free transfer,In,ligue-1,2000
Olympique Lyon,Juninho Pernambucano,25,AM,Clube de Regatas Vasco da Gama,free transfer,In,ligue-1,2000
Olympique Lyon,Eric Deflandre,26,RB,Club Brugge KV,free transfer,In,ligue-1,2000
Olympique Lyon,Steve Marlet,26,CF,AJ Auxerre,free transfer,In,ligue-1,2000
Olympique Lyon,Jean-Marc Chanelet,31,RB,FC Nantes,?,In,ligue-1,2000
Olympique Lyon,Cláudio Caçapa,24,CB,Clube Atlético Mineiro,loan transfer,In,ligue-1,2000
Olympique Lyon,Frédéric Kanouté,22,CF,West Ham United,€5.63m,Out,ligue-1,2000
Olympique Lyon,Cédric Uras,22,CB,FC Toulouse,free transfer,Out,ligue-1,2000
Olympique Lyon,M'Saddek Senoussi,22,Midfield,Union sportive Créteil,free transfer,Out,ligue-1,2000
Olympique Lyon,Olivier Bernard,20,LB,Newcastle United,free transfer,Out,ligue-1,2000
Olympique Lyon,Roland Vieira,20,CF,Angers SCO,loan transfer,Out,ligue-1,2000
Olympique Lyon,Frédéric Fouret,25,CF,AS Nancy-Lorraine,loan transfer,Out,ligue-1,2000
Olympique Lyon,Patrice Carteron,29,CB,AS Saint-Étienne,?,Out,ligue-1,2000
Olympique Lyon,David Hellebuyck,21,CM,FC Lausanne-Sport,?,Out,ligue-1,2000
Olympique Lyon,Tony Vairelles,27,CF,FC Girondins Bordeaux,?,Out,ligue-1,2000
Olympique Lyon,Sébastien Grimaldi,20,CB,AS Cannes,?,Out,ligue-1,2000
Olympique Lyon,Hubert Fournier,32,CB,EA Guingamp,?,Out,ligue-1,2000
Olympique Lyon,Jean-Christophe Devaux,25,CB,RC Strasbourg Alsace,?,Out,ligue-1,2000
FC Nantes,Viorel Moldovan,27,CF,Fenerbahce,€5.00m,In,ligue-1,2000
FC Nantes,Sylvain Armand,19,LB,Clermont Foot Auvergne,free transfer,In,ligue-1,2000
FC Nantes,Nicolas Laspalles,28,RB,Paris Saint-Germain,?,In,ligue-1,2000
FC Nantes,Mário Silva,23,LB,Boavista FC,?,In,ligue-1,2000
FC Nantes,Yannick Quesnel,26,GK,AS Cannes,?,In,ligue-1,2000
FC Nantes,Stéphane Ziani,28,AM,FC Girondins Bordeaux,loan transfer,In,ligue-1,2000
FC Nantes,Antoine Sibierski,25,AM,RC Lens,€3.60m,Out,ligue-1,2000
FC Nantes,Patrick Suffo,22,CF,Sheffield United,€210k,Out,ligue-1,2000
FC Nantes,Stéphane Lièvre,27,LB,FC Toulouse,free transfer,Out,ligue-1,2000
FC Nantes,Jean-Claude Lanoizelet,19,Midfield,Paris Saint-Germain,free transfer,Out,ligue-1,2000
FC Nantes,Sébastien Piocelle,21,DM,SC Bastia,loan transfer,Out,ligue-1,2000
FC Nantes,Charles Devineau,21,DM,Stade Lavallois,loan transfer,Out,ligue-1,2000
FC Nantes,Yannick Quesnel,27,GK,Naval 1º de Maio,?,Out,ligue-1,2000
FC Nantes,André Emanuel Ottou,20,Defence,KAA Gent,?,Out,ligue-1,2000
FC Nantes,Alain Caveglia,32,SS,Le Havre AC,?,Out,ligue-1,2000
FC Nantes,Diego Daniel Bustos,25,CF,AA Argentinos Juniors,?,Out,ligue-1,2000
FC Nantes,Jean-Marc Chanelet,31,RB,Olympique Lyon,?,Out,ligue-1,2000
EA Guingamp,Florent Malouda,20,LW,LB Châteauroux,free transfer,In,ligue-1,2000
EA Guingamp,Romain Ferrier,24,LB,Montpellier HSC,free transfer,In,ligue-1,2000
EA Guingamp,Steeve Joseph-Reinette,16,RB,INF Clairefontaine,free transfer,In,ligue-1,2000
EA Guingamp,Fabrice Pancrate,20,RW,CS Louhans-Cuiseaux 71,free transfer,In,ligue-1,2000
EA Guingamp,Bruno Rodriguez,27,CF,RC Lens,loan transfer,In,ligue-1,2000
EA Guingamp,Blaise Kouassi,25,CB,ASEC Mimosas,?,In,ligue-1,2000
EA Guingamp,Stéphane Carnot,28,AM,AJ Auxerre,?,In,ligue-1,2000
EA Guingamp,Hubert Fournier,32,CB,Olympique Lyon,?,In,ligue-1,2000
EA Guingamp,Morten Nielsen,29,RB,RC Strasbourg Alsace,?,In,ligue-1,2000
EA Guingamp,Ghislain Anselmini,30,LB,Union sportive Créteil,?,Out,ligue-1,2000
EA Guingamp,David Garcion,26,AM,SM Caen,?,Out,ligue-1,2000
EA Guingamp,Rudy Perron,22,Defence,AS Red Star 93,?,Out,ligue-1,2000
EA Guingamp,Nicolas Baudoin,29,LB,AC Ajaccio,?,Out,ligue-1,2000
EA Guingamp,Ali Bouafia,35,LW,   Retired,-,Out,ligue-1,2000
EA Guingamp,David Hellebuyck,21,CM,Olympique Lyon,"End of loan Jun 30, 2000",Out,ligue-1,2000
RC Lens,Esteban Fuertes,27,CF,Derby County,€6.00m,In,ligue-1,2000
RC Lens,Antoine Sibierski,25,AM,FC Nantes,€3.60m,In,ligue-1,2000
RC Lens,Radek Bejbl,27,DM,Atlético de Madrid,€1.80m,In,ligue-1,2000
RC Lens,Sébastien Hamel,25,GK,Le Havre AC,free transfer,In,ligue-1,2000
RC Lens,Nenad Grozdic,26,CM,Vitesse Arnhem,free transfer,In,ligue-1,2000
RC Lens,El-Hadji Diouf,19,CF,Stade Rennais FC,loan transfer,In,ligue-1,2000
RC Lens,Franck Dumas,32,CB,Olympique Marseille,?,In,ligue-1,2000
RC Lens,Pablo Calandria,18,CF,Olympique Marseille,loan transfer,In,ligue-1,2000
RC Lens,Olivier Dacourt,25,DM,Leeds United,€10.50m,Out,ligue-1,2000
RC Lens,Alex Nyarko,26,CM,Everton FC,€6.30m,Out,ligue-1,2000
RC Lens,Joseph-Désiré Job,22,CF,Middlesbrough FC,€4.50m,Out,ligue-1,2000
RC Lens,Pascal Nouma,28,CF,Besiktas JK,€4.00m,Out,ligue-1,2000
RC Lens,Youl Mawéné,21,CB,Derby County,€700k,Out,ligue-1,2000
RC Lens,Aboubacar Sankharé,22,LB,Union sportive Créteil,free transfer,Out,ligue-1,2000
RC Lens,Hervé Brassart,17,CF,1.FC Magdeburg,free transfer,Out,ligue-1,2000
RC Lens,Bruno Rodriguez,27,CF,EA Guingamp,loan transfer,Out,ligue-1,2000
RC Lens,Xavier Méride,25,CB,Union sportive Créteil,loan transfer,Out,ligue-1,2000
RC Lens,Ludovic Delporte,20,LW,Stade Lavallois,loan transfer,Out,ligue-1,2000
RC Lens,Sébastien Chabbert,22,GK,FC Metz,loan transfer,Out,ligue-1,2000
RC Lens,Francois Rigaux,20,Midfield,KSC Eendracht Aalst,?,Out,ligue-1,2000
RC Lens,Olivier Bogaczyk,23,CF,SM Caen,?,Out,ligue-1,2000
RC Lens,Stéphane Collet,28,RM,Real Sociedad,?,Out,ligue-1,2000
RC Lens,Junaid Hartley,22,Midfield,Orlando Pirates,?,Out,ligue-1,2000
RC Lens,Valérien Ismaël,24,CB,RC Strasbourg Alsace,loan transfer,Out,ligue-1,2000
RC Lens,Cédric Berthelin,23,GK,Association sportive d'origine arménienne de Valence,loan transfer,Out,ligue-1,2000
RC Lens,Yoann Lachor,24,CB,Servette FC,loan transfer,Out,ligue-1,2000
RC Strasbourg Alsace,José Luis Chilavert,35,GK,CA Vélez Sarsfield,€5.30m,In,ligue-1,2000
RC Strasbourg Alsace,Danijel Ljuboja,21,CF,FC Sochaux-Montbéliard,€2.70m,In,ligue-1,2000
RC Strasbourg Alsace,Jacques Remy,28,CF,FC Martigues,free transfer,In,ligue-1,2000
RC Strasbourg Alsace,Vincent Doukantie,23,DM,AS Red Star 93,free transfer,In,ligue-1,2000
RC Strasbourg Alsace,Nuno Mendes,22,CB,GD Chaves,free transfer,In,ligue-1,2000
RC Strasbourg Alsace,Yannick Fischer,25,CB,Olympique Marseille,?,In,ligue-1,2000
RC Strasbourg Alsace,Jean-Christophe Devaux,25,CB,Olympique Lyon,?,In,ligue-1,2000
RC Strasbourg Alsace,Valérien Ismaël,24,CB,RC Lens,loan transfer,In,ligue-1,2000
RC Strasbourg Alsace,Christophe Eggimann,24,GK,FC Metz,,In,ligue-1,2000
RC Strasbourg Alsace,Mario Haas,26,CF,SK Sturm Graz,€1.50m,Out,ligue-1,2000
RC Strasbourg Alsace,Olivier Echouafni,27,DM,Stade Rennais FC,€1.20m,Out,ligue-1,2000
RC Strasbourg Alsace,Pape Malick Diop,26,CB,Neuchâtel Xamax,€500k,Out,ligue-1,2000
RC Strasbourg Alsace,Régis Dorn,20,CF,SC Freiburg,free transfer,Out,ligue-1,2000
RC Strasbourg Alsace,Denni Conteh,24,CF,Herfölge Boldklub,free transfer,Out,ligue-1,2000
RC Strasbourg Alsace,Alexander Vencel,33,GK,Le Havre AC,?,Out,ligue-1,2000
RC Strasbourg Alsace,Mickaël Marsiglia,24,CM,Olympique Marseille,?,Out,ligue-1,2000
RC Strasbourg Alsace,David Zitelli,31,CF,Hibernian FC,?,Out,ligue-1,2000
RC Strasbourg Alsace,Lionel Rouxel,29,CF,Stade Lavallois,?,Out,ligue-1,2000
RC Strasbourg Alsace,Diego Garay,25,AM,CA Talleres,?,Out,ligue-1,2000
RC Strasbourg Alsace,Morten Nielsen,29,RB,EA Guingamp,?,Out,ligue-1,2000
RC Strasbourg Alsace,Brian Waltrip,22,RM,Tampere United,?,Out,ligue-1,2000
RC Strasbourg Alsace,Gonzalo Belloso,26,CF,CD Cruz Azul,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Pauleta,27,CF,Deportivo de La Coruña,€9.10m,In,ligue-1,2000
FC Girondins Bordeaux,Marc Wilmots,31,AM,FC Schalke 04,€3.50m,In,ligue-1,2000
FC Girondins Bordeaux,Aleksey Smertin,25,DM,Lokomotiv Moscow,€3.00m,In,ligue-1,2000
FC Girondins Bordeaux,Frédéric Roux,27,GK,AS Nancy-Lorraine,€460k,In,ligue-1,2000
FC Girondins Bordeaux,Tony Vairelles,27,CF,Olympique Lyon,?,In,ligue-1,2000
FC Girondins Bordeaux,Alain Roche,32,CB,Valencia CF,?,In,ligue-1,2000
FC Girondins Bordeaux,Jérémy Stinat,21,RB,Thouars Foot 79,?,In,ligue-1,2000
FC Girondins Bordeaux,David Sommeil,25,CB,Stade Rennais FC,?,In,ligue-1,2000
FC Girondins Bordeaux,Sylvain Wiltord,26,SS,Arsenal FC,€17.50m,Out,ligue-1,2000
FC Girondins Bordeaux,Johan Micoud,26,AM,AC Parma,€7.60m,Out,ligue-1,2000
FC Girondins Bordeaux,Michel Pavon,31,CM,Real Betis Balompié,€342k,Out,ligue-1,2000
FC Girondins Bordeaux,Ivan Vukomanovic,23,DM,1.FC Köln,free transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Marc Zanotti,24,LM,SM Caen,?,Out,ligue-1,2000
FC Girondins Bordeaux,Steeve Epesse-Titi,20,Defence,Unknown,?,Out,ligue-1,2000
FC Girondins Bordeaux,Jean-Christophe Rouvière,25,DM,FC Toulouse,?,Out,ligue-1,2000
FC Girondins Bordeaux,Nicolas Sahnoun,20,DM,Fulham FC,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Stéphane Ziani,28,AM,FC Nantes,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Hervé Alicarte,26,SW,FC Toulouse,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Teddy Richert,25,GK,LOSC Lille,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Niša Saveljić,30,CB,FK Partizan Belgrade,loan transfer,Out,ligue-1,2000
FC Girondins Bordeaux,Christophe Sanchez,27,CF,Bologna FC 1909,"End of loan Jun 30, 2000",Out,ligue-1,2000
FC Girondins Bordeaux,Corentin Martins,30,AM,RC Strasbourg Alsace,"End of loan Jul 1, 2000",Out,ligue-1,2000
FC Girondins Bordeaux,Giuseppe Colucci,19,CM,AS Roma,"End of loan Jun 30, 2000",Out,ligue-1,2000
SC Bastia,Demetrius Ferreira,26,RB,AS Nancy-Lorraine,€1.50m,In,ligue-1,2000
SC Bastia,Sébastien Piocelle,21,DM,FC Nantes,loan transfer,In,ligue-1,2000
SC Bastia,Michael Essien,17,DM,Liberty Professionals FC,?,In,ligue-1,2000
SC Bastia,David Faderne,29,CF,AC Ajaccio,?,In,ligue-1,2000
SC Bastia,Cyril Domoraud,29,CB,FC Internazionale,loan transfer,In,ligue-1,2000
SC Bastia,Franck Jurietti,25,LB,AS Monaco,free transfer,Out,ligue-1,2000
SC Bastia,David Ducourtioux,22,RB,Stade Reims,free transfer,Out,ligue-1,2000
SC Bastia,Nassim Mendil,21,CF,US Avellino,?,Out,ligue-1,2000
SC Bastia,Milos Dobrijevic,20,RB,FK Zemun,?,Out,ligue-1,2000
SC Bastia,David Mazzoncini,28,DM,Without Club,-,Out,ligue-1,2000
SC Bastia,Zoumana Camara,21,CB,FC Internazionale,"End of loan Jun 30, 2000",Out,ligue-1,2000
Paris Saint-Germain,Nicolas Anelka,21,CF,Real Madrid,€34.50m,In,ligue-1,2000
Paris Saint-Germain,Stéphane Dalmat,21,AM,Olympique Marseille,€10.75m,In,ligue-1,2000
Paris Saint-Germain,Frédéric Déhu,27,CB,FC Barcelona,€6.00m,In,ligue-1,2000
Paris Saint-Germain,Didier Domi,22,LB,Newcastle United,€5.34m,In,ligue-1,2000
Paris Saint-Germain,Mauricio Pochettino,28,CB,RCD Espanyol Barcelona,€3.00m,In,ligue-1,2000
Paris Saint-Germain,Bernard Mendy,18,RB,SM Caen,€2.70m,In,ligue-1,2000
Paris Saint-Germain,Sylvain Distin,22,CB,FC Gueugnon,free transfer,In,ligue-1,2000
Paris Saint-Germain,Jean-Claude Lanoizelet,19,Midfield,FC Nantes,free transfer,In,ligue-1,2000
Paris Saint-Germain,Lionel Létizi,27,GK,FC Metz,free transfer,In,ligue-1,2000
Paris Saint-Germain,Vampeta,26,CM,FC Internazionale,?,In,ligue-1,2000
Paris Saint-Germain,Peter Luccin,21,DM,Olympique Marseille,?,In,ligue-1,2000
Paris Saint-Germain,Quique de Lucas,22,AM,RCD Espanyol Barcelona,loan transfer,In,ligue-1,2000
Paris Saint-Germain,Mikel Arteta,18,CM,FC Barcelona,loan transfer,In,ligue-1,2000
Paris Saint-Germain,Grégory Paisley,23,LB,Stade Rennais FC,€585k,Out,ligue-1,2000
Paris Saint-Germain,Bernard Lama,37,GK,Stade Rennais FC,free transfer,Out,ligue-1,2000
